checkpoint,sample_id,true_label,conv_early_2_norm,conv_early_2_std,conv_early_2_nonzero_frac,conv_mid_2_norm,conv_mid_2_std,conv_mid_2_nonzero_frac,conv_final_2_norm,conv_final_2_std,conv_final_2_nonzero_frac,penult_norm,penult_n_active,is_zero_vector,p_nhs,p_hs,logit_nhs,pred_label,unit_0,unit_1,unit_2,unit_3,unit_4,unit_5,unit_6,unit_7,unit_8,unit_9,unit_10,unit_11,unit_12,unit_13,unit_14,unit_15
NEW,NNHSCAD51308.png8,NHS,98.71052551269531,0.1098027303814888,1.0,427.0124816894531,0.7763083577156067,1.0,331.2095642089844,1.8792742490768433,1.0,11.904897689819336,2,False,0.8231520652770996,0.1768479347229004,1.5378507156289107,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856942176818848,0.0,0.0,0.0,6.675873756408691,0.0,0.0,0.0
NEW,NNHSCAD51308.png9,NHS,130.9849090576172,0.14563724398612976,1.0,489.2776794433594,0.891587495803833,1.0,388.947021484375,2.1488118171691895,1.0,28.814254760742188,5,False,0.9949649572372437,0.005035042762756348,5.28628549844732,1,0.0,0.0,0.0,0.0,0.8120514750480652,0.0,0.0,0.7651125192642212,23.132368087768555,9.235480308532715,0.0,0.0,14.443541526794434,0.0,0.0,0.0
NEW,NNHSCAD51309.png1,NHS,128.06082153320312,0.14239360392093658,1.0,491.4405822753906,0.8955963850021362,1.0,384.4596862792969,2.1392176151275635,1.0,24.449739456176758,4,False,0.9948838353157043,0.005116164684295654,5.270220908668057,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.809414386749268,17.960939407348633,10.224096298217773,0.0,0.0,12.146265983581543,0.0,0.0,0.0
NEW,NNHSCAD51309.png2,NHS,81.51859283447266,0.09066471457481384,1.0,393.1033630371094,0.7115800976753235,1.0,276.3966979980469,1.5773987770080566,1.0,40.5192985534668,8,False,0.9999996423721313,3.5762786865234375e-07,14.843772506582699,1,0.0,0.0,3.915811777114868,1.1463953256607056,2.630164623260498,0.0,0.0,14.959622383117676,26.599348068237305,16.184236526489258,0.0,0.0,20.59832000732422,0.8438910841941833,0.0,0.0
NEW,NNHSCAD51309.png3,NHS,88.5304946899414,0.09847558289766312,1.0,407.37371826171875,0.7390003204345703,1.0,295.7357482910156,1.6926331520080566,1.0,26.706815719604492,6,False,0.9994030594825745,0.0005969405174255371,7.423095966581417,1,0.0,0.0,0.0,0.4152703285217285,1.9040966033935547,0.0,0.0,7.934089183807373,17.99109649658203,7.933862686157227,0.0,0.0,16.12080955505371,0.0,0.0,0.0
NEW,NNHSCAD51309.png4,NHS,128.06082153320312,0.14239360392093658,1.0,491.4405822753906,0.8955963850021362,1.0,384.4596862792969,2.1392176151275635,1.0,24.449739456176758,4,False,0.9948838353157043,0.005116164684295654,5.270220908668057,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.809414386749268,17.960939407348633,10.224096298217773,0.0,0.0,12.146265983581543,0.0,0.0,0.0
NEW,NNHSCAD51309.png6,NHS,99.64847564697266,0.1108386367559433,1.0,427.0449523925781,0.7766230702400208,1.0,309.0759582519531,1.7549201250076294,1.0,27.21453285217285,6,False,0.9996179342269897,0.0003820657730102539,7.869535644745238,1,0.0,0.0,1.028478980064392,0.0,2.4605042934417725,0.0,0.0,6.601080417633057,17.731170654296875,9.246986389160156,0.0,0.0,17.030664443969727,0.0,0.0,0.0
NEW,NNHSCAD51309.png7,NHS,128.06082153320312,0.14239360392093658,1.0,491.4405822753906,0.8955963850021362,1.0,384.4596862792969,2.1392176151275635,1.0,24.449739456176758,4,False,0.9948838353157043,0.005116164684295654,5.270220908668057,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.809414386749268,17.960939407348633,10.224096298217773,0.0,0.0,12.146265983581543,0.0,0.0,0.0
NEW,NNHSCAD51309.png8,NHS,82.60889434814453,0.09188629686832428,1.0,397.5323486328125,0.7197474241256714,1.0,284.308837890625,1.6225224733352661,1.0,39.52473068237305,7,False,0.9999977350234985,2.2649765014648438e-06,12.997943908733234,1,0.0,0.0,3.0622735023498535,0.0,1.9267771244049072,0.0,0.0,14.056177139282227,25.74859619140625,16.40066146850586,0.0,0.0,20.474966049194336,0.5848965644836426,0.0,0.0
NEW,NNHSCAD51309.png9,NHS,101.04415893554688,0.11239339411258698,1.0,430.3515319824219,0.7827893495559692,1.0,315.2994689941406,1.789685606956482,1.0,27.204954147338867,6,False,0.9995563626289368,0.0004436373710632324,7.72005932527154,1,0.0,0.0,0.6532161235809326,0.0,2.6456329822540283,0.0,0.0,6.436600685119629,17.932973861694336,9.397844314575195,0.0,0.0,16.773271560668945,0.0,0.0,0.0
NEW,NNHSCAD5131.png1,NHS,268.1672058105469,0.29673269391059875,1.0,725.5698852539062,1.2733696699142456,1.0,264.323486328125,1.5234023332595825,1.0,57.520286560058594,9,False,1.0,0.0,50.0,1,0.0,0.0,4.947425365447998,9.354730606079102,5.263554096221924,0.0,0.0,25.553972244262695,31.1823673248291,22.291839599609375,7.675206184387207,0.0,31.11497688293457,4.423587799072266,0.0,0.0
NEW,NNHSCAD5131.png2,NHS,134.68838500976562,0.14974543452262878,1.0,472.4842834472656,0.8611187934875488,1.0,270.48406982421875,1.5472179651260376,1.0,43.9373893737793,8,False,0.9999998807907104,1.1920928955078125e-07,15.942385033669446,1,0.0,0.0,1.0101451873779297,3.771502733230591,3.370107412338257,0.0,0.0,18.13901138305664,26.77259635925293,19.83193588256836,1.393139123916626,0.0,21.513946533203125,0.0,0.0,0.0
NEW,NNHSCAD5131.png3,NHS,122.0145034790039,0.13568377494812012,1.0,474.09918212890625,0.8640649318695068,1.0,373.80560302734375,2.0693423748016357,1.0,23.897754669189453,5,False,0.9908146262168884,0.009185373783111572,4.680915046745171,1,0.0,0.0,0.7029114961624146,0.0,0.0,0.0,0.0,1.5157289505004883,18.27431869506836,8.577369689941406,0.0,0.0,12.680265426635742,0.0,0.0,0.0
NEW,NNHSCAD5131.png4,NHS,268.1672058105469,0.29673269391059875,1.0,725.5698852539062,1.2733696699142456,1.0,264.323486328125,1.5234023332595825,1.0,57.520286560058594,9,False,1.0,0.0,50.0,1,0.0,0.0,4.947425365447998,9.354730606079102,5.263554096221924,0.0,0.0,25.553972244262695,31.1823673248291,22.291839599609375,7.675206184387207,0.0,31.11497688293457,4.423587799072266,0.0,0.0
NEW,NNHSCAD5131.png6,NHS,124.45301055908203,0.1383933275938034,1.0,479.5672302246094,0.8740133047103882,1.0,382.7982482910156,2.1151859760284424,1.0,22.27483367919922,5,False,0.9804641604423523,0.019535839557647705,3.9157753879567996,1,0.0,0.0,0.4989762008190155,0.0,0.0,0.0,0.0,0.22428561747074127,16.999494552612305,7.356066703796387,0.0,0.0,12.36019515991211,0.0,0.0,0.0
NEW,NNHSCAD5131.png7,NHS,268.1672058105469,0.29673269391059875,1.0,725.5698852539062,1.2733696699142456,1.0,264.323486328125,1.5234023332595825,1.0,57.520286560058594,9,False,1.0,0.0,50.0,1,0.0,0.0,4.947425365447998,9.354730606079102,5.263554096221924,0.0,0.0,25.553972244262695,31.1823673248291,22.291839599609375,7.675206184387207,0.0,31.11497688293457,4.423587799072266,0.0,0.0
NEW,NNHSCAD5131.png8,NHS,146.20912170410156,0.16251380741596222,1.0,500.4421081542969,0.9116600751876831,1.0,303.154541015625,1.7212945222854614,1.0,44.96078872680664,8,False,0.9999998211860657,1.7881393432617188e-07,15.536919865956627,1,0.0,0.0,1.22573721408844,3.034599781036377,3.3986268043518066,0.0,0.0,16.277572631835938,26.91324806213379,20.452539443969727,1.24141263961792,0.0,24.291582107543945,0.0,0.0,0.0
NEW,NNHSCAD5131.png9,NHS,143.0206756591797,0.15897852182388306,1.0,517.2401733398438,0.9412322044372559,1.0,419.5033874511719,2.281458616256714,1.0,26.28769874572754,5,False,0.9975399971008301,0.002460002899169922,6.005129716836397,1,0.0,0.0,0.9981834292411804,0.0,0.0,0.0,0.0,4.338903427124023,20.303062438964844,11.478409767150879,0.0,0.0,11.280621528625488,0.0,0.0,0.0
NEW,NNHSCAD51310.png1,NHS,159.72451782226562,0.17747299373149872,1.0,562.4044189453125,1.0202115774154663,1.0,438.8541259765625,2.363630771636963,1.0,11.815896987915039,2,False,0.7639850974082947,0.23601490259170532,1.1746533333592186,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.814657211303711,0.0,0.0,0.0,0.17121684551239014,0.0,0.0,0.0
NEW,NNHSCAD51310.png2,NHS,140.19143676757812,0.15584556758403778,1.0,517.6907348632812,0.9425502419471741,1.0,401.4188232421875,2.208134889602661,1.0,8.456610679626465,2,False,0.7182047367095947,0.2817952632904053,0.9355738864620209,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.086427688598633,0.0,0.0,0.0,2.4746603965759277,0.0,0.0,0.0
NEW,NNHSCAD51310.png3,NHS,131.08920288085938,0.14574970304965973,1.0,487.6951904296875,0.8886216878890991,1.0,384.5702209472656,2.1177289485931396,1.0,27.028202056884766,4,False,0.9903451204299927,0.009654879570007324,4.630590046400888,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2822757959365845,23.441850662231445,8.443010330200195,0.0,0.0,10.395894050598145,0.0,0.0,0.0
NEW,NNHSCAD51310.png4,NHS,159.72451782226562,0.17747299373149872,1.0,562.4044189453125,1.0202115774154663,1.0,438.8541259765625,2.363630771636963,1.0,11.815896987915039,2,False,0.7639850974082947,0.23601490259170532,1.1746533333592186,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.814657211303711,0.0,0.0,0.0,0.17121684551239014,0.0,0.0,0.0
NEW,NNHSCAD51310.png6,NHS,131.08920288085938,0.14574970304965973,1.0,487.6951904296875,0.8886216878890991,1.0,384.5702209472656,2.1177289485931396,1.0,27.028202056884766,4,False,0.9903451204299927,0.009654879570007324,4.630590046400888,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2822757959365845,23.441850662231445,8.443010330200195,0.0,0.0,10.395894050598145,0.0,0.0,0.0
NEW,NNHSCAD51310.png7,NHS,158.1487274169922,0.17573319375514984,1.0,559.399169921875,1.0152229070663452,1.0,438.4710998535156,2.365445375442505,1.0,11.030013084411621,1,False,0.7434136867523193,0.25658631324768066,1.0637875568180584,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.030013084411621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEW,NNHSCAD51310.png8,NHS,129.42138671875,0.14390650391578674,1.0,491.6785888671875,0.8960150480270386,1.0,386.1285705566406,2.1484382152557373,1.0,23.578733444213867,3,False,0.9658133387565613,0.03418666124343872,3.3411350385716405,1,0.0,0.0,0.0,0.0,0.052292678505182266,0.0,0.0,0.0,18.166166305541992,0.0,0.0,0.0,15.03144359588623,0.0,0.0,0.0
NEW,NNHSCAD51310.png9,NHS,131.08920288085938,0.14574970304965973,1.0,487.6951904296875,0.8886216878890991,1.0,384.5702209472656,2.1177289485931396,1.0,27.028202056884766,4,False,0.9903451204299927,0.009654879570007324,4.630590046400888,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2822757959365845,23.441850662231445,8.443010330200195,0.0,0.0,10.395894050598145,0.0,0.0,0.0
NEW,NNHSCAD51311.png1,NHS,138.2186737060547,0.15367203950881958,1.0,508.33905029296875,0.9259465336799622,1.0,422.4166259765625,2.3176963329315186,1.0,22.950546264648438,2,False,0.9602833390235901,0.03971666097640991,3.185457614126084,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.092914581298828,0.0,0.0,0.0,11.090642929077148,0.0,0.0,0.0
NEW,NNHSCAD51311.png2,NHS,102.51217651367188,0.11402105540037155,1.0,432.6045837402344,0.7873799800872803,1.0,327.2973937988281,1.8442965745925903,1.0,30.53714370727539,5,False,0.9993854761123657,0.0006145238876342773,7.394048043642851,1,0.0,0.0,0.0,0.0,2.498166561126709,0.0,0.0,4.671054363250732,25.062318801879883,12.576952934265137,0.0,0.0,10.870047569274902,0.0,0.0,0.0
NEW,NNHSCAD51311.png3,NHS,141.4557342529297,0.15724962949752808,1.0,518.8065795898438,0.9445536732673645,1.0,420.3841857910156,2.30934476852417,1.0,31.04322624206543,5,False,0.9991719126701355,0.000828087329864502,7.09556350790625,1,0.0,0.0,0.0,0.0,1.344228744506836,0.0,0.0,5.058183193206787,23.554279327392578,10.590730667114258,0.0,0.0,16.411035537719727,0.0,0.0,0.0
NEW,NNHSCAD51311.png4,NHS,143.8192596435547,0.15986807644367218,1.0,516.8348999023438,0.9408791661262512,1.0,415.34320068359375,2.27234148979187,1.0,27.973474502563477,2,False,0.9809460639953613,0.019053936004638672,3.9412437827695164,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.512542724609375,0.0,0.0,0.0,13.47778034210205,0.0,0.0,0.0
NEW,NNHSCAD51311.png6,NHS,140.09030151367188,0.15573200583457947,1.0,515.0397338867188,0.9378029704093933,1.0,410.6033935546875,2.2554705142974854,1.0,31.235387802124023,5,False,0.9990435838699341,0.000956416130065918,6.951360583337283,1,0.0,0.0,0.0,0.0,1.4598636627197266,0.0,0.0,4.151672840118408,23.336767196655273,10.481383323669434,0.0,0.0,17.372905731201172,0.0,0.0,0.0
NEW,NNHSCAD51311.png7,NHS,136.10826110839844,0.15132562816143036,1.0,500.9483337402344,0.9126119613647461,1.0,409.9663391113281,2.250455379486084,1.0,21.266010284423828,2,False,0.9467232823371887,0.05327671766281128,2.877507427077915,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.450775146484375,0.0,0.0,0.0,8.597122192382812,0.0,0.0,0.0
NEW,NNHSCAD51311.png8,NHS,106.20573425292969,0.11813080310821533,1.0,440.5677185058594,0.8022159337997437,1.0,342.1108093261719,1.9215812683105469,1.0,25.950393676757812,5,False,0.9966640472412109,0.0033359527587890625,5.6996554261653145,1,0.0,0.0,0.0,0.0,2.0573337078094482,0.0,0.0,2.26444411277771,22.383522033691406,9.165854454040527,0.0,0.0,8.889749526977539,0.0,0.0,0.0
NEW,NNHSCAD51311.png9,NHS,140.09030151367188,0.15573200583457947,1.0,515.0397338867188,0.9378029704093933,1.0,410.6033935546875,2.2554705142974854,1.0,31.235387802124023,5,False,0.9990435838699341,0.000956416130065918,6.951360583337283,1,0.0,0.0,0.0,0.0,1.4598636627197266,0.0,0.0,4.151672840118408,23.336767196655273,10.481383323669434,0.0,0.0,17.372905731201172,0.0,0.0,0.0
NEW,NNHSCAD51312.png1,NHS,108.80416870117188,0.12101859599351883,1.0,443.7625427246094,0.8080190420150757,1.0,330.3549499511719,1.8639646768569946,1.0,29.62886619567871,5,False,0.9994938373565674,0.0005061626434326172,7.5881462198285545,1,0.0,0.0,0.0,0.0,1.8301756381988525,0.0,0.0,7.2048773765563965,23.252513885498047,11.25580883026123,0.0,0.0,12.45942497253418,0.0,0.0,0.0
NEW,NNHSCAD51312.png2,NHS,129.01866149902344,0.1434606909751892,1.0,470.4645690917969,0.8574380278587341,1.0,320.6646423339844,1.8076714277267456,1.0,28.34601402282715,5,False,0.9995706677436829,0.00042933225631713867,7.752850024103527,1,0.0,0.0,0.0,0.0,1.419144630432129,0.0,0.0,10.186629295349121,21.8767147064209,7.557611465454102,0.0,0.0,12.728198051452637,0.0,0.0,0.0
NEW,NNHSCAD51312.png3,NHS,268.1672058105469,0.29673269391059875,1.0,725.5698852539062,1.2733696699142456,1.0,264.323486328125,1.5234023332595825,1.0,57.520286560058594,9,False,1.0,0.0,50.0,1,0.0,0.0,4.947425365447998,9.354730606079102,5.263554096221924,0.0,0.0,25.553972244262695,31.1823673248291,22.291839599609375,7.675206184387207,0.0,31.11497688293457,4.423587799072266,0.0,0.0
NEW,NNHSCAD51312.png4,NHS,103.00859832763672,0.11458457261323929,1.0,437.01116943359375,0.7951542139053345,1.0,335.6595458984375,1.8997924327850342,1.0,24.26418113708496,5,False,0.996038556098938,0.003961443901062012,5.52717738748962,1,0.0,0.0,0.0,0.0,1.7430148124694824,0.0,0.0,2.939133405685425,19.796218872070312,8.787373542785645,0.0,0.0,10.390652656555176,0.0,0.0,0.0
NEW,NNHSCAD51312.png6,NHS,268.1672058105469,0.29673269391059875,1.0,725.5698852539062,1.2733696699142456,1.0,264.323486328125,1.5234023332595825,1.0,57.520286560058594,9,False,1.0,0.0,50.0,1,0.0,0.0,4.947425365447998,9.354730606079102,5.263554096221924,0.0,0.0,25.553972244262695,31.1823673248291,22.291839599609375,7.675206184387207,0.0,31.11497688293457,4.423587799072266,0.0,0.0
NEW,NNHSCAD51312.png7,NHS,96.51654815673828,0.10735451430082321,1.0,426.6138610839844,0.7756090760231018,1.0,299.64813232421875,1.7104988098144531,1.0,23.92055892944336,5,False,0.9991327524185181,0.0008672475814819336,7.049318436980817,1,0.0,0.0,0.0,0.0,3.1901416778564453,0.0,0.0,6.811276435852051,19.150867462158203,7.591349124908447,0.0,0.0,9.551876068115234,0.0,0.0,0.0
NEW,NNHSCAD51312.png8,NHS,122.97708129882812,0.1367526352405548,1.0,455.08660888671875,0.8292497396469116,1.0,293.3654479980469,1.6597188711166382,1.0,27.251205444335938,5,False,0.9992685914039612,0.0007314085960388184,7.219806623256337,1,0.0,0.0,0.0,0.0,1.5336284637451172,0.0,0.0,8.17782974243164,20.285863876342773,8.06630802154541,0.0,0.0,14.029172897338867,0.0,0.0,0.0
NEW,NNHSCAD51312.png9,NHS,268.1672058105469,0.29673269391059875,1.0,725.5698852539062,1.2733696699142456,1.0,264.323486328125,1.5234023332595825,1.0,57.520286560058594,9,False,1.0,0.0,50.0,1,0.0,0.0,4.947425365447998,9.354730606079102,5.263554096221924,0.0,0.0,25.553972244262695,31.1823673248291,22.291839599609375,7.675206184387207,0.0,31.11497688293457,4.423587799072266,0.0,0.0
NEW,NNHSCAD51313.png1,NHS,14.457283973693848,0.015510864555835724,1.0,330.8279113769531,0.5864648818969727,1.0,188.5351104736328,1.0927610397338867,1.0,28.944122314453125,8,False,0.999994158744812,5.841255187988281e-06,12.050559013495867,1,0.0,0.0,2.287428855895996,2.3367269039154053,4.593116760253906,0.0,0.0,9.529997825622559,19.298078536987305,11.339147567749023,2.0031344890594482,0.0,14.49646282196045,0.0,0.0,0.0
NEW,NNHSCAD51313.png2,NHS,81.69791412353516,0.09086508303880692,1.0,394.3973693847656,0.714090883731842,1.0,268.76947021484375,1.5387874841690063,1.0,23.821521759033203,6,False,0.9990259408950806,0.0009740591049194336,6.93306403968526,1,0.0,0.0,0.0,0.434602290391922,2.925253391265869,0.0,0.0,5.957175254821777,18.246007919311523,7.000365257263184,0.0,0.0,11.887349128723145,0.0,0.0,0.0
NEW,NNHSCAD51313.png3,NHS,58.69517517089844,0.0652301087975502,1.0,369.6587219238281,0.6647552847862244,1.0,240.2080841064453,1.3873586654663086,1.0,34.643768310546875,8,False,0.9999969601631165,3.039836883544922e-06,12.703703660872858,1,0.0,0.0,2.387965679168701,1.2608505487442017,4.481544494628906,0.0,0.0,10.231822967529297,24.83433723449707,13.54948616027832,1.603398323059082,0.0,16.28558349609375,0.0,0.0,0.0
NEW,NNHSCAD51313.png4,NHS,14.457283973693848,0.015510864555835724,1.0,330.8279113769531,0.5864648818969727,1.0,188.5351104736328,1.0927610397338867,1.0,28.944122314453125,8,False,0.999994158744812,5.841255187988281e-06,12.050559013495867,1,0.0,0.0,2.287428855895996,2.3367269039154053,4.593116760253906,0.0,0.0,9.529997825622559,19.298078536987305,11.339147567749023,2.0031344890594482,0.0,14.49646282196045,0.0,0.0,0.0
NEW,NNHSCAD51313.png6,NHS,58.69517517089844,0.0652301087975502,1.0,369.6587219238281,0.6647552847862244,1.0,240.2080841064453,1.3873586654663086,1.0,34.643768310546875,8,False,0.9999969601631165,3.039836883544922e-06,12.703703660872858,1,0.0,0.0,2.387965679168701,1.2608505487442017,4.481544494628906,0.0,0.0,10.231822967529297,24.83433723449707,13.54948616027832,1.603398323059082,0.0,16.28558349609375,0.0,0.0,0.0
NEW,NNHSCAD51313.png7,NHS,14.457283973693848,0.015510864555835724,1.0,330.8279113769531,0.5864648818969727,1.0,188.5351104736328,1.0927610397338867,1.0,28.944122314453125,8,False,0.999994158744812,5.841255187988281e-06,12.050559013495867,1,0.0,0.0,2.287428855895996,2.3367269039154053,4.593116760253906,0.0,0.0,9.529997825622559,19.298078536987305,11.339147567749023,2.0031344890594482,0.0,14.49646282196045,0.0,0.0,0.0
NEW,NNHSCAD51313.png8,NHS,81.69791412353516,0.09086508303880692,1.0,394.3973693847656,0.714090883731842,1.0,268.76947021484375,1.5387874841690063,1.0,23.821521759033203,6,False,0.9990259408950806,0.0009740591049194336,6.93306403968526,1,0.0,0.0,0.0,0.434602290391922,2.925253391265869,0.0,0.0,5.957175254821777,18.246007919311523,7.000365257263184,0.0,0.0,11.887349128723145,0.0,0.0,0.0
NEW,NNHSCAD51313.png9,NHS,58.69517517089844,0.0652301087975502,1.0,369.6587219238281,0.6647552847862244,1.0,240.2080841064453,1.3873586654663086,1.0,34.643768310546875,8,False,0.9999969601631165,3.039836883544922e-06,12.703703660872858,1,0.0,0.0,2.387965679168701,1.2608505487442017,4.481544494628906,0.0,0.0,10.231822967529297,24.83433723449707,13.54948616027832,1.603398323059082,0.0,16.28558349609375,0.0,0.0,0.0
NEW,NNHSCAD51314.png1,NHS,114.71285247802734,0.12757770717144012,1.0,454.3120422363281,0.8277064561843872,1.0,345.0644226074219,1.9407081604003906,1.0,8.50137710571289,2,False,0.7283110618591309,0.27168893814086914,0.9860704376117893,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.783259868621826,0.0,0.0,0.0,3.4196884632110596,0.0,0.0,0.0
NEW,NNHSCAD51314.png2,NHS,119.59020233154297,0.13299790024757385,1.0,465.1028747558594,0.8476365208625793,1.0,376.04925537109375,2.090925455093384,1.0,22.882930755615234,4,False,0.9823784232139587,0.01762157678604126,4.020852488882068,1,0.0,0.0,0.0,0.0,1.6487109661102295,0.0,0.0,0.0,21.685501098632812,3.126206398010254,0.0,0.0,6.393441677093506,0.0,0.0,0.0
NEW,NNHSCAD51314.png3,NHS,114.63096618652344,0.12748582661151886,1.0,463.050048828125,0.8437037467956543,1.0,350.9932556152344,1.9696884155273438,1.0,32.97477722167969,6,False,0.9993395209312439,0.0006604790687561035,7.321884427221217,1,0.0,0.0,1.1596641540527344,0.0,1.2649884223937988,0.0,0.0,2.2823665142059326,25.344581604003906,11.709924697875977,0.0,0.0,17.312175750732422,0.0,0.0,0.0
NEW,NNHSCAD51314.png4,NHS,99.55049133300781,0.1107291728258133,1.0,427.4922790527344,0.7774051427841187,1.0,314.8687744140625,1.795414686203003,1.0,8.006802558898926,4,False,0.827993631362915,0.17200636863708496,1.5714739596772285,1,0.0,0.0,0.0,0.0,0.7726636528968811,0.0,0.0,1.1145018339157104,7.32891321182251,0.0,0.0,0.0,2.925199031829834,0.0,0.0,0.0
NEW,NNHSCAD51314.png6,NHS,114.63096618652344,0.12748582661151886,1.0,463.050048828125,0.8437037467956543,1.0,350.9932556152344,1.9696884155273438,1.0,32.97477722167969,6,False,0.9993395209312439,0.0006604790687561035,7.321884427221217,1,0.0,0.0,1.1596641540527344,0.0,1.2649884223937988,0.0,0.0,2.2823665142059326,25.344581604003906,11.709924697875977,0.0,0.0,17.312175750732422,0.0,0.0,0.0
NEW,NNHSCAD51314.png7,NHS,98.91810607910156,0.11003350466489792,1.0,428.6847839355469,0.779411792755127,1.0,324.6993103027344,1.8512293100357056,1.0,8.324227333068848,2,False,0.7301279306411743,0.2698720693588257,0.9952717367200536,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.657182216644287,0.0,0.0,0.0,4.997467994689941,0.0,0.0,0.0
NEW,NNHSCAD51314.png8,NHS,117.19915008544922,0.13033711910247803,1.0,456.3713684082031,0.8316563963890076,1.0,361.897216796875,2.01686954498291,1.0,30.58115577697754,4,False,0.9960252046585083,0.003974795341491699,5.5237993027828045,1,0.0,0.0,0.0,0.0,1.7151312828063965,0.0,0.0,0.0,27.785655975341797,7.248690128326416,0.0,0.0,10.376861572265625,0.0,0.0,0.0
NEW,NNHSCAD51314.png9,NHS,114.63096618652344,0.12748582661151886,1.0,463.050048828125,0.8437037467956543,1.0,350.9932556152344,1.9696884155273438,1.0,32.97477722167969,6,False,0.9993395209312439,0.0006604790687561035,7.321884427221217,1,0.0,0.0,1.1596641540527344,0.0,1.2649884223937988,0.0,0.0,2.2823665142059326,25.344581604003906,11.709924697875977,0.0,0.0,17.312175750732422,0.0,0.0,0.0
NEW,NNHSCAD51315.png1,NHS,126.14215087890625,0.14029189944267273,1.0,485.6972961425781,0.8852004408836365,1.0,388.844482421875,2.16615629196167,1.0,9.869316101074219,2,False,0.7468444108963013,0.25315558910369873,1.0818526017577377,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.667922973632812,0.0,0.0,0.0,1.9835984706878662,0.0,0.0,0.0
NEW,NNHSCAD51315.png2,NHS,154.36526489257812,0.1715547889471054,1.0,507.3794250488281,0.9238936305046082,1.0,307.2099304199219,1.7388156652450562,1.0,38.12093734741211,7,False,0.9999473690986633,5.263090133666992e-05,9.852154500548336,1,0.0,0.0,0.2938234210014343,0.705447256565094,1.2903236150741577,0.0,0.0,9.670392990112305,26.665332794189453,10.982393264770508,0.0,0.0,22.9300594329834,0.0,0.0,0.0
NEW,NNHSCAD51315.png3,NHS,268.1672058105469,0.29673269391059875,1.0,725.5698852539062,1.2733696699142456,1.0,264.323486328125,1.5234023332595825,1.0,57.520286560058594,9,False,1.0,0.0,50.0,1,0.0,0.0,4.947425365447998,9.354730606079102,5.263554096221924,0.0,0.0,25.553972244262695,31.1823673248291,22.291839599609375,7.675206184387207,0.0,31.11497688293457,4.423587799072266,0.0,0.0
NEW,NNHSCAD51315.png4,NHS,125.50013732910156,0.13954871892929077,1.0,475.78546142578125,0.8671362400054932,1.0,349.9305114746094,1.9573334455490112,1.0,12.29461669921875,4,False,0.908584475517273,0.09141552448272705,2.2964725508763286,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2299273014068604,11.133488655090332,2.807121753692627,0.0,0.0,3.788210153579712,0.0,0.0,0.0
NEW,NNHSCAD51315.png6,NHS,268.1672058105469,0.29673269391059875,1.0,725.5698852539062,1.2733696699142456,1.0,264.323486328125,1.5234023332595825,1.0,57.520286560058594,9,False,1.0,0.0,50.0,1,0.0,0.0,4.947425365447998,9.354730606079102,5.263554096221924,0.0,0.0,25.553972244262695,31.1823673248291,22.291839599609375,7.675206184387207,0.0,31.11497688293457,4.423587799072266,0.0,0.0
NEW,NNHSCAD51315.png7,NHS,125.50013732910156,0.13954871892929077,1.0,475.78546142578125,0.8671362400054932,1.0,349.9305114746094,1.9573334455490112,1.0,12.29461669921875,4,False,0.908584475517273,0.09141552448272705,2.2964725508763286,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2299273014068604,11.133488655090332,2.807121753692627,0.0,0.0,3.788210153579712,0.0,0.0,0.0
NEW,NNHSCAD51315.png8,NHS,152.5935516357422,0.16958372294902802,1.0,499.89862060546875,0.9103270769119263,1.0,298.8234558105469,1.686108946800232,1.0,36.50190353393555,8,False,0.9999909996986389,9.000301361083984e-06,11.618243496281899,1,0.0,0.0,1.012180209159851,1.8576358556747437,2.8634493350982666,0.0,0.0,9.918231010437012,26.259471893310547,10.448105812072754,1.5300617218017578,0.0,20.500707626342773,0.0,0.0,0.0
