sample_id,true_label,old_case_type,new_case_type,old_pred,new_pred,pred_agree,old_zero,new_zero,transition,old_norm,new_norm,old_n_active,new_n_active,cosine_old_vs_new
NNHSCAD51835.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,24.7665,42.5568,6,6,0.4005
NNHSCAD51835.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,25.4246,20.9181,8,5,0.3921
NNHSCAD51835.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,18.6209,28.5615,6,4,0.0621
NNHSCAD51835.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,24.7665,42.5568,6,6,0.4005
NNHSCAD51836.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,6.663,21.6365,5,3,0.0
NNHSCAD51836.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,13.4989,18.7017,4,3,0.0
NNHSCAD51836.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,29.4165,24.1332,8,4,0.1196
NNHSCAD51836.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,8.8359,25.9876,5,4,0.0
NNHSCAD51836.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,10.6179,14.4732,3,3,0.0
NNHSCAD51836.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,1.9644,16.3843,2,3,0.0
NNHSCAD51836.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.183,26.1024,6,4,0.006
NNHSCAD51836.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,15.1762,22.54,4,3,0.0
NNHSCAD51837.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,24.1661,21.3312,7,4,0.3582
NNHSCAD51837.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.1454,30.3035,6,3,0.3809
NNHSCAD51837.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.463,35.6407,5,8,0.4249
NNHSCAD51837.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,24.1661,21.3312,7,4,0.3582
NNHSCAD51837.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.463,35.6407,5,8,0.4249
NNHSCAD51837.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,24.1661,21.3312,7,4,0.3582
NNHSCAD51837.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.1454,30.3035,6,3,0.3809
NNHSCAD51837.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.463,35.6407,5,8,0.4249
NNHSCAD51838.png1,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,1.3684,6.9437,1,2,0.0
NNHSCAD51838.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,28.365,41.7247,8,9,0.4069
NNHSCAD51838.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD51838.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,10.1007,21.0903,5,2,0.0475
NNHSCAD51838.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD51838.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,8.012,24.5621,4,3,0.0
NNHSCAD51838.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,29.015,41.9981,8,9,0.4202
NNHSCAD51838.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD51839.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,34.7714,39.5871,8,6,0.3028
NNHSCAD51839.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.1512,36.4363,8,8,0.3826
NNHSCAD51839.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,25.466,30.9544,6,8,0.4002
NNHSCAD51839.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,34.7714,39.5871,8,6,0.3028
NNHSCAD51839.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,26.285,34.0176,7,8,0.383
NNHSCAD51839.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,34.7714,39.5871,8,6,0.3028
NNHSCAD51839.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.1512,36.4363,8,8,0.3826
NNHSCAD51839.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,25.8116,35.755,8,8,0.3677
NNHSCAD5184.png1,NHS,FP,FP,0,0,True,True,False,zero->nonzero,0.0,2.1124,0,1,
NNHSCAD5184.png2,NHS,FP,TN,0,1,False,True,False,zero->nonzero,0.0,2.2936,0,1,
NNHSCAD5184.png3,NHS,FP,TN,0,1,False,True,False,zero->nonzero,0.0,16.3938,0,2,
NNHSCAD5184.png4,NHS,FP,TN,0,1,False,True,False,zero->nonzero,0.0,4.4392,0,1,
NNHSCAD5184.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,3.4193,9.8993,2,1,0.0
NNHSCAD5184.png7,NHS,FP,TN,0,1,False,True,False,zero->nonzero,0.0,5.397,0,1,
NNHSCAD5184.png8,NHS,FP,TN,0,1,False,True,False,zero->nonzero,0.0,11.7558,0,2,
NNHSCAD5184.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,10.3938,17.4197,3,2,0.0
NNHSCAD51840.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,9.7066,17.5226,3,4,0.0038
NNHSCAD51840.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,18.1735,17.1341,5,4,0.2606
NNHSCAD51840.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.2725,44.3789,8,7,0.3356
NNHSCAD51840.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,10.0108,20.4262,4,3,0.0
NNHSCAD51840.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.2725,44.3789,8,7,0.3356
NNHSCAD51840.png7,NHS,FP,FP,0,0,True,False,False,nonzero->nonzero,1.3681,2.063,1,1,0.0
NNHSCAD51840.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.9333,21.6516,6,4,0.245
NNHSCAD51840.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.2725,44.3789,8,7,0.3356
NNHSCAD51841.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD51841.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,29.4534,37.4182,8,7,0.3159
NNHSCAD51841.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD51841.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD51841.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD51841.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD51841.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,29.4534,37.4182,8,7,0.3159
NNHSCAD51841.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD51842.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,25.8053,23.5598,8,5,0.506
NNHSCAD51842.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,20.3,35.3332,6,6,0.2803
NNHSCAD51842.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,25.2,42.1714,7,6,0.4383
NNHSCAD51842.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.9558,20.2915,8,5,0.5307
NNHSCAD51842.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,27.1123,43.5996,8,6,0.4464
NNHSCAD51842.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.4073,23.388,7,5,0.4823
NNHSCAD51842.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,14.4984,24.9841,5,4,0.2421
NNHSCAD51842.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,30.4442,48.1866,8,6,0.4588
NNHSCAD51843.png1,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD51843.png2,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD51843.png3,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,1.6628,20.526,1,2,0.0
NNHSCAD51843.png4,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD51843.png6,NHS,FP,TN,0,1,False,True,False,zero->nonzero,0.0,10.7499,0,2,
NNHSCAD51843.png7,NHS,TN,FP,1,0,False,False,False,nonzero->nonzero,5.981,1.7811,1,1,0.0
NNHSCAD51843.png8,NHS,FP,TN,0,1,False,True,False,zero->nonzero,0.0,8.2776,0,2,
NNHSCAD51843.png9,NHS,FP,TN,0,1,False,True,False,zero->nonzero,0.0,10.9849,0,2,
NNHSCAD51844.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.2192,18.1749,6,4,0.3542
NNHSCAD51844.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,15.327,22.9068,6,3,0.244
NNHSCAD51844.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,3.8528,11.5443,3,2,0.0
NNHSCAD51844.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,14.8799,25.3949,5,3,0.206
NNHSCAD51844.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,1.704,4.7039,1,2,0.0
NNHSCAD51844.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,9.7619,21.463,5,2,0.2342
NNHSCAD51844.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,14.865,23.9788,6,3,0.2485
NNHSCAD51844.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,1.9159,13.3287,1,2,0.0
NNHSCAD51845.png1,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD51845.png2,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD51845.png3,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD51845.png4,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD51845.png6,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD51845.png7,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD51845.png8,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD51845.png9,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD51846.png1,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD51846.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,2.7293,3.3007,1,1,0.0
NNHSCAD51846.png3,NHS,FP,TN,0,1,False,True,False,zero->nonzero,0.0,10.3666,0,2,
NNHSCAD51846.png4,NHS,TN,FP,1,0,False,False,False,nonzero->nonzero,3.8208,0.8505,1,1,0.0
NNHSCAD51846.png6,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,2.0623,7.1851,1,1,0.0
NNHSCAD51846.png7,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD51846.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.3028,12.3701,6,2,0.2997
NNHSCAD51846.png9,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,0.7881,5.6153,1,1,0.0
NNHSCAD51847.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,9.1465,20.7289,5,2,0.0
NNHSCAD51847.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,18.2316,22.389,6,4,0.0314
NNHSCAD51847.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,15.0133,23.2708,6,5,0.493
NNHSCAD51847.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.6021,26.5102,5,2,0.0
NNHSCAD51847.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,14.8409,24.0801,6,5,0.4745
NNHSCAD51847.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,15.2457,28.2981,6,3,0.1548
NNHSCAD51847.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,19.79,26.9878,5,4,0.0
NNHSCAD51847.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,19.7285,30.9713,6,4,0.3157
NNHSCAD51848.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,14.0157,14.6237,4,4,0.363
NNHSCAD51848.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,34.1596,32.2866,8,8,0.4167
NNHSCAD51848.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,41.3956,43.5987,8,6,0.2555
NNHSCAD51848.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,27.7946,32.3964,8,5,0.2616
NNHSCAD51848.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,27.4768,33.4602,7,5,0.1752
NNHSCAD51848.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,19.321,22.5686,6,5,0.4053
NNHSCAD51848.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,19.0164,23.3833,5,6,0.3109
NNHSCAD51848.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,24.1862,42.2178,7,5,0.2965
NNHSCAD51849.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,15.9233,36.2866,6,5,0.3124
NNHSCAD51849.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.7262,25.2708,8,4,0.3619
NNHSCAD51849.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,7.8271,11.6756,4,1,0.0
NNHSCAD51849.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.3002,36.475,6,5,0.0033
NNHSCAD51849.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,3.54,10.1316,4,1,0.0
NNHSCAD51849.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,9.1814,27.2967,3,3,0.0
NNHSCAD51849.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.5766,24.7436,8,4,0.3467
NNHSCAD51849.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.4445,16.01,3,2,0.0
NNHSCAD5185.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5185.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,21.2123,40.853,7,9,0.3814
NNHSCAD5185.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5185.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5185.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5185.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5185.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,21.2123,40.853,7,9,0.3814
NNHSCAD5185.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD51850.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,14.2268,20.5346,6,2,0.6044
NNHSCAD51850.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,13.2943,31.2845,6,4,0.0009
NNHSCAD51850.png3,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,0.9617,22.4976,1,3,0.0
NNHSCAD51850.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,18.3977,28.8901,6,4,0.4107
NNHSCAD51850.png6,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,3.5679,17.1712,1,2,0.0
NNHSCAD51850.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,18.6204,34.6028,7,4,0.3062
NNHSCAD51850.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.3062,21.9278,6,4,0.0907
NNHSCAD51850.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,1.7355,22.2531,1,2,0.0
NNHSCAD51851.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.0806,25.6891,6,3,0.3886
NNHSCAD51851.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,4.892,8.7338,1,1,0.0
NNHSCAD51851.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,21.3561,44.7283,8,6,0.3534
NNHSCAD51851.png4,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,0.8834,7.0943,1,2,0.0
NNHSCAD51851.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,7.7637,26.7875,5,4,0.0
NNHSCAD51851.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,14.4205,24.7294,5,2,0.3511
NNHSCAD51851.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,6.5306,13.8495,3,2,0.0
NNHSCAD51851.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.2175,43.0784,6,5,0.0
NNHSCAD51852.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,30.5949,26.4603,8,5,0.4755
NNHSCAD51852.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,8.9423,21.6986,5,2,0.0058
NNHSCAD51852.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,28.2942,44.4729,8,9,0.4505
NNHSCAD51852.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,30.7278,27.437,8,5,0.462
NNHSCAD51852.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,28.2942,44.4729,8,9,0.4505
NNHSCAD51852.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,30.2024,26.3943,8,4,0.401
NNHSCAD51852.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,5.1616,15.7036,3,2,0.0444
NNHSCAD51852.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,28.2942,44.4729,8,9,0.4505
NNHSCAD51853.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,9.8115,22.2436,5,2,0.3964
NNHSCAD51853.png2,NHS,FP,TN,0,1,False,True,False,zero->nonzero,0.0,13.2839,0,2,
NNHSCAD51853.png3,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,2.3709,17.3668,1,2,0.0
NNHSCAD51853.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,21.9894,31.8168,6,5,0.4521
NNHSCAD51853.png6,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,1.9115,12.6175,2,2,0.0
NNHSCAD51853.png7,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,0.6323,14.6044,2,2,0.0
NNHSCAD51853.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,6.8925,7.414,5,2,0.0
NNHSCAD51853.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.6406,26.9538,6,5,0.3679
NNHSCAD51854.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,6.0415,10.1946,3,3,0.0
NNHSCAD51854.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,18.406,24.6926,6,4,0.3489
NNHSCAD51854.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,13.4612,23.6259,5,4,0.0
NNHSCAD51854.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,2.0643,16.7915,1,2,0.0
NNHSCAD51854.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,9.2461,8.8318,2,3,0.2117
NNHSCAD51854.png7,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,0.4439,16.176,1,2,0.0
NNHSCAD51854.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,20.6126,23.9068,7,3,0.0872
NNHSCAD51854.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.0589,10.5235,2,2,0.0
NNHSCAD51855.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,34.1803,31.1072,10,8,0.431
NNHSCAD51855.png2,NHS,TN,FP,1,0,False,False,True,nonzero->zero,3.1103,0.0,3,0,
NNHSCAD51855.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,30.7822,33.0951,7,8,0.3181
NNHSCAD51855.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,34.1803,31.1072,10,8,0.431
NNHSCAD51855.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,25.2476,25.6853,6,5,0.2659
NNHSCAD51855.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,34.1803,31.1072,10,8,0.431
NNHSCAD51855.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.9752,13.4876,6,4,0.2563
NNHSCAD51855.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,25.5247,29.3307,6,5,0.2306
NNHSCAD51856.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,12.762,25.3019,5,2,0.2003
NNHSCAD51856.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,12.468,22.9832,5,4,0.1824
NNHSCAD51856.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.1411,31.655,8,6,0.5315
NNHSCAD51856.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,12.762,25.3019,5,2,0.2003
NNHSCAD51856.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,26.7149,25.9557,8,6,0.5274
NNHSCAD51856.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,12.762,25.3019,5,2,0.2003
NNHSCAD51856.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,12.468,22.9832,5,4,0.1824
NNHSCAD51856.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,26.7149,25.9557,8,6,0.5274
NNHSCAD51857.png1,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,0.0337,7.6908,1,1,0.0
NNHSCAD51857.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,24.7969,22.7969,7,3,0.2392
NNHSCAD51857.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,9.024,21.8632,6,4,0.3964
NNHSCAD51857.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,13.4212,15.7428,7,3,0.0888
NNHSCAD51857.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.9808,33.5302,6,5,0.4876
NNHSCAD51857.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,10.1201,16.2488,4,4,0.0028
NNHSCAD51857.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.3796,19.6258,7,4,0.2432
NNHSCAD51857.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.9808,33.5302,6,5,0.4876
NNHSCAD51858.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,14.3084,25.5101,5,2,0.3959
NNHSCAD51858.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,19.0975,24.4593,6,4,0.1791
NNHSCAD51858.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,38.5742,37.2514,8,8,0.4071
NNHSCAD51858.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,13.7846,24.8614,6,3,0.264
NNHSCAD51858.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,38.4309,37.0758,8,8,0.3878
NNHSCAD51858.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,21.2072,40.3613,8,5,0.3258
NNHSCAD51858.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.3061,26.5489,5,4,0.2174
NNHSCAD51858.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.179,33.8752,8,8,0.3877
NNHSCAD51859.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,9.0153,19.8348,2,2,0.0
NNHSCAD51859.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,39.0145,42.3796,8,7,0.3777
NNHSCAD51859.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,19.1801,32.8264,6,6,0.2679
NNHSCAD51859.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,10.792,20.2718,2,2,0.0
NNHSCAD51859.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,19.1801,32.8264,6,6,0.2679
NNHSCAD51859.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,14.333,26.3807,4,3,0.0546
NNHSCAD51859.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,39.5855,45.3785,8,6,0.4219
NNHSCAD51859.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,21.5577,27.3377,6,5,0.3675
NNHSCAD5186.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,15.253,24.0587,6,3,0.0844
NNHSCAD5186.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,7.375,18.5828,2,3,0.0
NNHSCAD5186.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,14.9266,28.3985,5,4,0.1795
NNHSCAD5186.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,14.2025,23.5762,5,3,0.0
NNHSCAD5186.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.562,46.0093,7,7,0.2759
NNHSCAD5186.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,15.1242,25.5981,5,3,0.0
NNHSCAD5186.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.8208,28.1608,6,3,0.3798
NNHSCAD5186.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.7222,46.097,7,7,0.2359
NNHSCAD51860.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.8184,23.1137,5,6,0.3626
NNHSCAD51860.png2,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,3.0929,11.6035,2,2,0.0
NNHSCAD51860.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.5081,57.0084,8,9,0.401
NNHSCAD51860.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.8663,23.8227,6,5,0.2693
NNHSCAD51860.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.5081,57.0084,8,9,0.401
NNHSCAD51860.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.9706,22.2761,5,4,0.2158
NNHSCAD51860.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.2787,25.213,5,5,0.3094
NNHSCAD51860.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.5081,57.0084,8,9,0.401
NNHSCAD51861.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,21.1057,32.5008,6,5,0.0782
